# https://github.com/saultyevil/python/tree/tde
# Python Version 84a
# Git commit hash 81e7e8f31e9f3e2af2768c454dc243359ba14890
# Date	Sat Dec  7 13:33:03 2019

# Units: flambda spectrum (erg/s/cm^-2/A) at 100.0 parsecs

# Central_object.mass(msol)                     5e7
# Central_object.radius(cm)                     2.65e13
# Disk.mdot(msol/yr)                            1e-2
# Disk.radmax(cm)                               1e15
# Wind.mdot(msol/yr)                            1.0000e-02
# SV.diskmin(units_of_rstar)                    1
# SV.diskmax(units_of_rstar)                    30
# SV.thetamin(deg)                              20
# SV.thetamax(deg)                              65
# SV.mdot_r_exponent                            0
# SV.v_infinity(in_units_of_vescape             1
# SV.acceleration_length(cm)                    5e16
# SV.acceleration_exponent                      1.5
# SV.v_zero_mode(fixed,sound_speed)             sound_speed
# SV.v_zero(multiple_of_sound_speed)            1
# SV.gamma(streamline_skew;1=usually)           1.0
# Wind.radmax(cm)                               5e17
# Wind.filling_factor(1=smooth,<1=clumped)      0.1

Freq.                Lambda               10                   30                   45                   60                   75                   85                   
427414200000000.0    7014.098             0.0011303            0.00086162           0.00062461           0.00045865           0.00040076           0.00041528          
430382100000000.0    6965.728             0.0010854            0.00088914           0.00062295           0.00048853           0.00042632           0.00041527          
433350100000000.0    6918.021             0.0011582            0.00089245           0.00062897           0.00044947           0.0004401            0.00042122          
436318000000000.0    6870.963             0.0011454            0.00092349           0.00067551           0.00048591           0.00044707           0.00045371          
439286000000000.0    6824.541             0.0012048            0.00093317           0.00066497           0.00052683           0.00046703           0.00045751          
442253900000000.0    6778.742             0.0012241            0.00099185           0.00069583           0.00055417           0.0005308            0.0005239           
445221800000000.0    6733.553             0.0012647            0.0010054            0.00073596           0.00054541           0.00047099           0.00047393          
448189800000000.0    6688.963             0.0012758            0.001042             0.00079305           0.00056477           0.00050233           0.00048703          
451157700000000.0    6644.96              0.0013551            0.0010429            0.00075978           0.00055002           0.00051242           0.00049771          
454125700000000.0    6601.531             0.0014009            0.0010611            0.00075884           0.00055799           0.00050278           0.00048645          
457093600000000.0    6558.667             0.0014048            0.0010654            0.00077041           0.00055114           0.00048496           0.00048099          
460061600000000.0    6516.356             0.0014146            0.0010686            0.00080833           0.00057751           0.00050178           0.00049902          
463029500000000.0    6474.587             0.0013781            0.0011517            0.00080919           0.00059418           0.00052878           0.00050855          
465997500000000.0    6433.35              0.0014191            0.0012252            0.00084576           0.00062614           0.00053363           0.00052938          
468965400000000.0    6392.636             0.001433             0.0011311            0.00085782           0.00060283           0.00050906           0.00050439          
471933400000000.0    6352.433             0.0014438            0.0011346            0.00081254           0.00059625           0.0005334            0.00053116          
474901300000000.0    6312.733             0.0014787            0.001161             0.00085333           0.00064606           0.00055146           0.00053738          
477869300000000.0    6273.526             0.0014767            0.0011711            0.00084652           0.00064059           0.000563             0.00055777          
480837200000000.0    6234.803             0.0015537            0.0012009            0.00086634           0.00064125           0.0005876            0.00056857          
483805100000000.0    6196.555             0.0015811            0.0012208            0.00087889           0.00063575           0.00059891           0.0005742           
486773100000000.0    6158.773             0.0015691            0.0012627            0.00089441           0.00063142           0.0005398            0.00055027          
489741000000000.0    6121.449             0.0015997            0.001319             0.00090958           0.00065657           0.00060182           0.00058493          
492709000000000.0    6084.576             0.0016378            0.0013011            0.00092615           0.00067908           0.00060945           0.00060052          
495676900000000.0    6048.143             0.001742             0.0013432            0.00096905           0.00067449           0.00056836           0.00057546          
498644900000000.0    6012.144             0.0018349            0.0013977            0.00097013           0.00066935           0.00057515           0.00055957          
501612800000000.0    5976.572             0.0018226            0.0013746            0.00094479           0.00067081           0.00058192           0.00053761          
504580800000000.0    5941.418             0.001839             0.0013714            0.0009562            0.00068346           0.00062198           0.00059655          
507548700000000.0    5906.674             0.0019877            0.001364             0.00094605           0.00065935           0.00060911           0.00057767          
510516700000000.0    5872.335             0.0020006            0.0014124            0.00093962           0.00069815           0.00056711           0.00058056          
513484600000000.0    5838.393             0.0019748            0.001393             0.00096732           0.00064762           0.0006035            0.00059367          
516452500000000.0    5804.841             0.0020646            0.0013948            0.0010145            0.00069957           0.00060286           0.00059636          
519420500000000.0    5771.673             0.0018921            0.001481             0.00097149           0.00072996           0.00064656           0.00063637          
522388400000000.0    5738.881             0.001847             0.0014319            0.0010204            0.0007246            0.00063566           0.00061118          
525356400000000.0    5706.46              0.0019516            0.0014661            0.0010207            0.00073097           0.00066082           0.00064681          
528324300000000.0    5674.403             0.0020297            0.0015502            0.0010444            0.00073504           0.00066444           0.00064688          
531292300000000.0    5642.704             0.0019158            0.0015016            0.0010416            0.00076971           0.00064926           0.00064841          
534260200000000.0    5611.357             0.0020092            0.0015184            0.0010624            0.00073858           0.00061899           0.00062212          
537228200000000.0    5580.357             0.0019812            0.0015654            0.0010969            0.00076945           0.00068249           0.00066941          
540196100000000.0    5549.697             0.0019698            0.0016               0.0010776            0.00075168           0.00070407           0.00066356          
543164100000000.0    5519.373             0.0020097            0.0016017            0.0010849            0.00079231           0.00064745           0.0006542           
546132000000000.0    5489.378             0.0020292            0.0015968            0.0011112            0.00078288           0.00067432           0.00066298          
549099900000000.0    5459.707             0.0020571            0.0015939            0.0011543            0.0007744            0.00069981           0.00067688          
552067900000000.0    5430.356             0.0020529            0.001632             0.0011833            0.00083653           0.00072593           0.00071738          
555035800000000.0    5401.318             0.0020331            0.0016894            0.0011684            0.00083161           0.00072232           0.00071456          
558003800000000.0    5372.589             0.0021418            0.001612             0.0011593            0.00080554           0.00069512           0.00067851          
560971700000000.0    5344.164             0.0021538            0.0017173            0.0011833            0.0007759            0.00068754           0.00067103          
563939700000000.0    5316.038             0.0021603            0.0016926            0.001158             0.00082388           0.00072802           0.00067873          
566907600000000.0    5288.207             0.0022728            0.0016949            0.0011246            0.00083744           0.00071298           0.00070649          
569875600000000.0    5260.666             0.0023402            0.0016861            0.0011811            0.00080431           0.00072651           0.00068704          
572843500000000.0    5233.41              0.0023156            0.001697             0.001157             0.00083923           0.00071487           0.0007099           
575811500000000.0    5206.435             0.0023686            0.0018261            0.0012               0.00083326           0.00074256           0.00071456          
578779400000000.0    5179.737             0.0023807            0.0017517            0.0012145            0.00083477           0.0007256            0.00072787          
581747400000000.0    5153.311             0.0023567            0.0017509            0.0012114            0.0009193            0.00076837           0.00072713          
584715300000000.0    5127.153             0.0023822            0.0018128            0.0012879            0.00088848           0.00077547           0.00077417          
587683200000000.0    5101.26              0.0024319            0.0018572            0.0012833            0.00090852           0.00083377           0.00075584          
590651200000000.0    5075.627             0.0024442            0.0017666            0.0012658            0.00090346           0.00082108           0.00078796          
593619100000000.0    5050.25              0.0024848            0.0018691            0.0012821            0.00091115           0.00080995           0.00080281          
596587100000000.0    5025.126             0.002441             0.0017708            0.0013012            0.00089594           0.00079967           0.000805            
599555000000000.0    5000.25              0.00257              0.001913             0.0012136            0.0009067            0.00080212           0.00076841          
602523000000000.0    4975.619             0.0025724            0.0018901            0.0012812            0.00091676           0.00079514           0.00079084          
605490900000000.0    4951.23              0.0025761            0.0019085            0.0012563            0.00086255           0.00081762           0.00076565          
608458900000000.0    4927.079             0.0025427            0.00195              0.0012833            0.00092542           0.00081134           0.00080689          
611426800000000.0    4903.162             0.0027017            0.0018588            0.0013259            0.00093932           0.00080976           0.00078745          
614394800000000.0    4879.477             0.0026673            0.0018951            0.0013106            0.0009085            0.00077361           0.00076242          
617362700000000.0    4856.019             0.0026558            0.001943             0.0013681            0.000953             0.00084179           0.00079319          
620330600000000.0    4832.786             0.0026105            0.0020316            0.0013796            0.00096702           0.00080489           0.00077768          
623298600000000.0    4809.773             0.0026305            0.0020571            0.0013613            0.00094258           0.00085557           0.00083087          
626266500000000.0    4786.979             0.0025929            0.0020473            0.0014098            0.00097691           0.00082401           0.0008081           
629234500000000.0    4764.4               0.0025741            0.0020154            0.0014012            0.0010006            0.00087566           0.00084003          
632202400000000.0    4742.033             0.0025536            0.0020789            0.0014491            0.00099814           0.00083788           0.00084186          
635170400000000.0    4719.875             0.0026339            0.0021838            0.0014329            0.0010062            0.00088794           0.00090054          
638138300000000.0    4697.923             0.0027894            0.0022046            0.0014915            0.001032             0.00091882           0.00093119          
641106300000000.0    4676.175             0.0028162            0.0022186            0.001557             0.0010322            0.00086617           0.00088602          
644074200000000.0    4654.627             0.0026937            0.0022093            0.0015219            0.001078             0.00095823           0.00098246          
647042200000000.0    4633.276             0.0028122            0.0022066            0.0015434            0.0010891            0.0009745            0.00091795          
650010100000000.0    4612.121             0.0029778            0.002326             0.0015638            0.0010475            0.00094493           0.00095395          
652978000000000.0    4591.157             0.0029887            0.0023983            0.0015701            0.0010746            0.00098781           0.00096787          
655946000000000.0    4570.384             0.0031012            0.0024547            0.0015818            0.0011474            0.00098461           0.00093277          
658913900000000.0    4549.797             0.0032826            0.002428             0.0017032            0.0012047            0.0010192            0.00097304          
661881900000000.0    4529.396             0.0034087            0.002455             0.001736             0.001156             0.00096013           0.00097133          
664849800000000.0    4509.176             0.0035229            0.0024084            0.0017493            0.0011942            0.0010438            0.0010151           
667817800000000.0    4489.136             0.003573             0.0026184            0.0017965            0.0012744            0.0010768            0.0010162           
670785700000000.0    4469.274             0.0036719            0.0025674            0.0017792            0.0012462            0.0010302            0.00096948          
673753700000000.0    4449.586             0.0038061            0.002722             0.0018507            0.0012822            0.0010607            0.0010912           
676721600000000.0    4430.071             0.0037773            0.002741             0.0018508            0.0013256            0.0011423            0.0010791           
679689600000000.0    4410.727             0.0039494            0.0028246            0.0019203            0.00127              0.0011183            0.0010679           
682657500000000.0    4391.551             0.0038704            0.0028695            0.0018437            0.0013067            0.0010622            0.001044            
685625500000000.0    4372.54              0.0040306            0.0029528            0.0020081            0.0013856            0.001207             0.0011895           
688593400000000.0    4353.694             0.004078             0.0031093            0.0019813            0.0013936            0.0012718            0.001224            
691561300000000.0    4335.01              0.0042989            0.0031137            0.0021878            0.0014631            0.0012351            0.0012074           
694529300000000.0    4316.485             0.0042864            0.0032923            0.0021654            0.0015435            0.0012422            0.0012003           
697497200000000.0    4298.117             0.0044479            0.0032369            0.0022091            0.0015426            0.0013282            0.0011833           
700465200000000.0    4279.906             0.0042887            0.0032897            0.0022248            0.0015046            0.001294             0.0013067           
703433100000000.0    4261.848             0.0042871            0.0033455            0.0022947            0.0015784            0.0013784            0.0012784           
706401100000000.0    4243.942             0.00457              0.0035162            0.0023944            0.0016504            0.0013449            0.0013268           
709369000000000.0    4226.185             0.004594             0.003486             0.0024247            0.0016637            0.0013728            0.0013224           
712337000000000.0    4208.577             0.004682             0.003593             0.0024727            0.0016729            0.0013425            0.0012663           
715304900000000.0    4191.115             0.0046753            0.0035069            0.0025314            0.0016955            0.0014028            0.0013518           
718272900000000.0    4173.797             0.004583             0.0036311            0.0025276            0.001813             0.0014411            0.0013731           
721240800000000.0    4156.621             0.0048037            0.0038396            0.0026355            0.0018153            0.0015764            0.0014081           
724208700000000.0    4139.587             0.0051214            0.0038283            0.0026424            0.0018391            0.0014648            0.0014061           
727176700000000.0    4122.691             0.0051159            0.0038161            0.0026223            0.0018704            0.0015262            0.0015096           
730144600000000.0    4105.933             0.0051108            0.0041071            0.0026223            0.0017775            0.0016191            0.001587            
733112600000000.0    4089.311             0.0052229            0.0040891            0.0026549            0.0018861            0.0015852            0.0014955           
736080500000000.0    4072.822             0.0051067            0.0040963            0.0029333            0.0018783            0.001568             0.0014629           
739048500000000.0    4056.466             0.0053596            0.0040993            0.0029042            0.0020164            0.0016135            0.0015884           
742016400000000.0    4040.241             0.0055694            0.0042375            0.002867             0.0019944            0.0016014            0.001539            
744984400000000.0    4024.145             0.0055787            0.0044011            0.0029874            0.001994             0.0016591            0.0015385           
747952300000000.0    4008.177             0.0057084            0.0044373            0.0029201            0.0019648            0.0015797            0.0015435           
750920300000000.0    3992.335             0.0058099            0.0044379            0.0029566            0.002033             0.0017493            0.0016164           
753888200000000.0    3976.617             0.0060575            0.0044401            0.0030593            0.0020052            0.0017003            0.001676            
756856100000000.0    3961.024             0.0063389            0.0044875            0.0030097            0.0021468            0.0018179            0.0016954           
759824100000000.0    3945.551             0.0064035            0.0045986            0.0031155            0.002133             0.0016783            0.0016057           
762792000000000.0    3930.2               0.0065434            0.0046272            0.0030832            0.0021858            0.0018241            0.0016982           
765760000000000.0    3914.967             0.0062513            0.0046865            0.0031576            0.002297             0.0018532            0.001809            
768727900000000.0    3899.852             0.0065108            0.0046981            0.0033033            0.0021932            0.0018059            0.001741            
771695900000000.0    3884.853             0.0068214            0.0047839            0.003194             0.0021964            0.0019429            0.0018854           
774663800000000.0    3869.969             0.0067276            0.0048015            0.0031736            0.0022449            0.0018679            0.0016745           
777631800000000.0    3855.199             0.0067918            0.0048643            0.0032568            0.0022666            0.0017925            0.0017893           
780599700000000.0    3840.541             0.0066955            0.0049712            0.00339              0.0022712            0.0018163            0.0017522           
783567700000000.0    3825.994             0.006769             0.0048231            0.0034999            0.0023371            0.0019283            0.0017432           
786535600000000.0    3811.557             0.006481             0.0050237            0.0034339            0.0022708            0.0018432            0.0018814           
789503600000000.0    3797.228             0.0065037            0.0051518            0.0034621            0.002405             0.0019599            0.0018691           
792471500000000.0    3783.007             0.0066748            0.0049997            0.0034367            0.0022891            0.0019238            0.0018065           
795439400000000.0    3768.892             0.0067781            0.0052141            0.0034157            0.0024122            0.001912             0.0018508           
798407400000000.0    3754.881             0.0066894            0.005261             0.0036141            0.0023795            0.0019823            0.0019171           
801375300000000.0    3740.975             0.0066759            0.0052838            0.0034725            0.0024153            0.0019681            0.001835            
804343300000000.0    3727.171             0.0068595            0.0054538            0.0035912            0.0024121            0.0018892            0.0017889           
807311200000000.0    3713.469             0.0068263            0.0052342            0.0035771            0.0023186            0.0020194            0.0019137           
810279200000000.0    3699.867             0.0069565            0.0052194            0.0036743            0.0024066            0.0019467            0.0018948           
813247100000000.0    3686.364             0.0067483            0.0054138            0.0036305            0.0024105            0.0018668            0.0017729           
816215100000000.0    3672.96              0.0070979            0.0054145            0.0036871            0.0025316            0.0020275            0.0019644           
819183000000000.0    3659.652             0.0071097            0.0055058            0.0037517            0.0024865            0.0020085            0.0019198           
822151000000000.0    3646.441             0.0075058            0.0056762            0.0036942            0.0024921            0.0020295            0.0019363           
825118900000000.0    3633.325             0.0073835            0.0054567            0.0037687            0.0025345            0.0020263            0.0019593           
828086800000000.0    3620.303             0.0074648            0.0057116            0.0037183            0.0025692            0.002033             0.0020017           
831054800000000.0    3607.373             0.0074441            0.0055116            0.00384              0.0026567            0.0022433            0.0020827           
834022700000000.0    3594.536             0.0074792            0.0057671            0.0038719            0.0026822            0.0022025            0.0021083           
836990700000000.0    3581.79              0.0075515            0.0057561            0.0040514            0.0027279            0.0022035            0.0021204           
839958600000000.0    3569.134             0.0076221            0.005739             0.0039716            0.0026991            0.0021609            0.0020178           
842926600000000.0    3556.567             0.0079437            0.0059834            0.0041537            0.0027616            0.0021729            0.0020319           
845894500000000.0    3544.088             0.0077169            0.0061575            0.004102             0.002698             0.0021269            0.0021103           
848862500000000.0    3531.697             0.0079136            0.0061038            0.0042268            0.0027916            0.0023626            0.0022057           
851830400000000.0    3519.392             0.0079282            0.0062157            0.0041661            0.0028219            0.0022764            0.0022169           
854798400000000.0    3507.172             0.0082605            0.00622              0.0042318            0.0028155            0.0023262            0.0021717           
857766300000000.0    3495.037             0.0084654            0.006404             0.0042513            0.0029764            0.0023929            0.0023121           
860734200000000.0    3482.986             0.0083132            0.0063138            0.004466             0.0029906            0.0025634            0.0024866           
863702200000000.0    3471.017             0.0084101            0.0064398            0.0043235            0.0030986            0.002377             0.0022426           
866670100000000.0    3459.13              0.0087494            0.0066029            0.0044299            0.002981             0.0025261            0.0023773           
869638100000000.0    3447.325             0.0085251            0.0064399            0.0044588            0.0029943            0.0025555            0.0024874           
872606000000000.0    3435.6               0.0089237            0.0067269            0.0045141            0.0031002            0.0023411            0.0022316           
875574000000000.0    3423.954             0.0088972            0.0064556            0.004492             0.00307              0.0024177            0.0023018           
878541900000000.0    3412.387             0.0092828            0.0067502            0.004505             0.0030316            0.0024798            0.0023338           
881509900000000.0    3400.898             0.0091079            0.0069241            0.0044612            0.0030153            0.0026182            0.0025459           
884477800000000.0    3389.486             0.00939              0.0069585            0.0045455            0.003185             0.0025106            0.0023798           
887445800000000.0    3378.15              0.0091765            0.0069857            0.0046603            0.0030934            0.0025118            0.002387            
890413700000000.0    3366.89              0.0092502            0.0067756            0.0046869            0.0032095            0.0026628            0.0025503           
893381700000000.0    3355.705             0.0096847            0.0070655            0.0047152            0.0032494            0.0027481            0.0025079           
896349600000000.0    3344.593             0.0099113            0.0069912            0.0047017            0.0032365            0.0025786            0.0026178           
899317500000000.0    3333.556             0.0099712            0.0069712            0.0048077            0.0032078            0.0026057            0.0024447           
902285500000000.0    3322.59              0.0096143            0.006941             0.0049279            0.0034513            0.0027936            0.0026493           
905253400000000.0    3311.697             0.0099452            0.0071549            0.0047359            0.0032602            0.0027195            0.0026414           
908221400000000.0    3300.875             0.0099025            0.0073216            0.0049708            0.0031815            0.0027684            0.0026095           
911189300000000.0    3290.123             0.0097926            0.0074273            0.0048656            0.0032939            0.002655             0.0026299           
914157300000000.0    3279.441             0.0099613            0.0073273            0.004989             0.0033887            0.002835             0.0026637           
917125200000000.0    3268.828             0.0097306            0.0074072            0.0048705            0.0035454            0.0027698            0.0026201           
920093200000000.0    3258.284             0.0095982            0.007448             0.0050068            0.0032394            0.0027403            0.002598            
923061100000000.0    3247.808             0.0097209            0.0075357            0.0050072            0.0034381            0.0027373            0.0025772           
926029100000000.0    3237.398             0.0098444            0.0076347            0.0051457            0.0033573            0.0027452            0.0026664           
928997000000000.0    3227.056             0.010058             0.007571             0.0051506            0.0033407            0.0029213            0.0028059           
931964900000000.0    3216.779             0.0097545            0.0078414            0.0052768            0.0037406            0.0028902            0.0027609           
934932900000000.0    3206.567             0.010479             0.0076821            0.0052908            0.0036909            0.0030156            0.0028578           
937900800000000.0    3196.42              0.010079             0.0082733            0.0054626            0.003744             0.0030078            0.0028825           
940868800000000.0    3186.337             0.010248             0.0079928            0.005349             0.0037459            0.0030786            0.0029697           
943836700000000.0    3176.317             0.010107             0.0080103            0.0055643            0.0036911            0.0030798            0.0029727           
946804700000000.0    3166.361             0.01042              0.0081156            0.0056752            0.0036567            0.0031841            0.0030042           
949772600000000.0    3156.466             0.010531             0.0081445            0.0056309            0.0039775            0.0029822            0.0029171           
952740600000000.0    3146.633             0.010846             0.0083122            0.0055472            0.0037873            0.0029189            0.0028907           
955708500000000.0    3136.861             0.010726             0.0081149            0.0055937            0.0037284            0.0030928            0.0029557           
958676500000000.0    3127.15              0.011311             0.0084015            0.005477             0.0038165            0.003082             0.0028723           
961644400000000.0    3117.499             0.01113              0.0083084            0.0055528            0.0038188            0.0031338            0.0030868           
964612300000000.0    3107.907             0.011559             0.0081464            0.0056256            0.0038589            0.0031759            0.002976            
967580300000000.0    3098.373             0.011681             0.0084573            0.0057591            0.0039536            0.0031652            0.0030123           
970548200000000.0    3088.898             0.012191             0.0087756            0.0058196            0.0037452            0.0030466            0.0029338           
973516200000000.0    3079.481             0.011836             0.0084711            0.0057529            0.0039152            0.0031567            0.00308             
976484100000000.0    3070.122             0.011862             0.0086284            0.0057412            0.0039141            0.0032453            0.003041            
979452100000000.0    3060.818             0.012116             0.008698             0.0058324            0.0040162            0.0032113            0.0030403           
982420000000000.0    3051.572             0.012022             0.0088104            0.0058216            0.0040643            0.0030331            0.0028886           
985388000000000.0    3042.38              0.012419             0.0087695            0.0058094            0.0040456            0.003116             0.0029028           
988355900000000.0    3033.244             0.012421             0.0089722            0.0059392            0.003848             0.0031704            0.0029814           
991323900000000.0    3024.163             0.012401             0.008981             0.0060299            0.003998             0.0032162            0.0031462           
994291800000000.0    3015.136             0.012256             0.0088569            0.0058104            0.003964             0.0032118            0.0030112           
997259800000000.0    3006.163             0.012536             0.009103             0.0060115            0.0038337            0.0030124            0.0029781           
1000228000000000.0   2997.243             0.012507             0.0089511            0.0059535            0.0038575            0.0031277            0.0029198           
1003196000000000.0   2988.375             0.012659             0.0090981            0.006056             0.0039515            0.0032305            0.0030783           
1006164000000000.0   2979.56              0.012497             0.0089903            0.0057467            0.0039347            0.0030085            0.0029306           
1009132000000000.0   2970.797             0.012291             0.0093329            0.0060968            0.0039329            0.0030714            0.0030478           
1012099000000000.0   2962.085             0.012545             0.0092568            0.0059859            0.0039032            0.0031706            0.0029898           
1015067000000000.0   2953.424             0.01256              0.0094539            0.0060297            0.0039559            0.0030795            0.0029434           
1018035000000000.0   2944.814             0.012673             0.0093348            0.0060972            0.0038283            0.0030888            0.0030703           
1021003000000000.0   2936.254             0.012744             0.0093765            0.0061489            0.0039857            0.0031434            0.0030286           
1023971000000000.0   2927.743             0.012725             0.0093939            0.005892             0.0039817            0.0032138            0.0029736           
1026939000000000.0   2919.282             0.012738             0.0091537            0.0060228            0.004                0.0032057            0.0030747           
1029907000000000.0   2910.869             0.012864             0.0095019            0.0064054            0.004109             0.0030344            0.0028897           
1032875000000000.0   2902.505             0.0124               0.00958              0.0062077            0.0040996            0.0032054            0.0030389           
1035843000000000.0   2894.188             0.013128             0.0093615            0.0062324            0.0039306            0.0033979            0.0031159           
1038811000000000.0   2885.92              0.012716             0.0093117            0.0060461            0.0040521            0.0031904            0.003202            
1041779000000000.0   2877.698             0.012974             0.009654             0.0062287            0.0041413            0.0030691            0.0029592           
